driver_id,ticket_number,ticket_date,ticket_type,resolution_status,response_time_hours,will_churn,is_noise_churn,ticket_type_missing,resolution_missing,response_time_missing,is_outlier_driver,ticket_type_encoded,resolution_encoded,ticket_risk_score,ticket_month,ticket_dayofweek,ticket_quarter,is_q4
92,5,2023-05-15,defective_trip,unresolved,41.5,1,0,0,1,0,1,1,2,3,5,0,2,0
92,6,2023-05-19,demand_issue,resolved,9.9,1,0,0,0,0,1,2,0,2,5,4,2,0
92,7,2023-05-21,fare_dispute,resolved,8.6,1,0,0,0,0,1,0,0,3,5,6,2,0
93,1,2023-10-15,fare_dispute,unresolved,4.6,1,0,0,1,0,1,0,2,3,10,6,4,1
93,2,2023-10-23,fare_dispute,unresolved,32.8,1,0,0,1,0,1,0,2,3,10,0,4,1
93,3,2023-11-01,defective_trip,resolved,8.4,1,0,0,0,0,1,1,0,3,11,2,4,1
93,4,2023-11-02,fare_dispute,unresolved,68.0,1,0,0,1,0,1,0,2,3,11,3,4,1
93,5,2023-11-07,defective_trip,resolved,6.1,1,0,0,0,0,1,1,0,3,11,1,4,1
93,6,2023-11-11,payment_delay,unresolved,32.4,1,0,0,1,0,1,3,2,1,11,5,4,1
93,7,2023-11-14,defective_trip,unresolved,58.9,1,0,0,1,0,1,1,2,3,11,1,4,1
93,8,2023-11-16,defective_trip,unresolved,56.6,1,0,0,1,0,1,1,2,3,11,3,4,1
94,1,2023-10-15,payment_delay,unresolved,1.0,0,0,0,1,0,0,3,2,1,10,6,4,1
95,1,2023-08-10,fare_dispute,resolved,8.6,0,0,0,0,0,0,0,0,3,8,3,3,0
95,2,2023-08-28,payment_delay,resolved,3.2,0,0,0,0,0,0,3,0,1,8,0,3,0
96,1,2023-10-10,payment_delay,unresolved,41.8,1,0,0,1,0,1,3,2,1,10,1,4,1
96,2,2023-10-15,defective_trip,partial,23.9,1,0,0,0,0,1,1,1,3,10,6,4,1
96,3,2023-10-23,fare_dispute,unresolved,40.2,1,0,0,1,0,1,0,2,3,10,0,4,1
96,4,2023-10-28,demand_issue,resolved,6.0,1,0,0,0,0,1,2,0,2,10,5,4,1
96,5,2023-10-29,fare_dispute,unresolved,57.0,1,0,0,1,0,1,0,2,3,10,6,4,1
96,6,2023-10-31,fare_dispute,unresolved,41.5,1,0,0,1,0,1,0,2,3,10,1,4,1
96,7,2023-11-02,unknown,resolved,7.2,1,0,1,0,0,1,5,0,2,11,3,4,1
96,8,2023-11-03,demand_issue,unresolved,59.0,1,0,0,1,0,1,2,2,2,11,4,4,1
96,9,2023-11-04,defective_trip,unresolved,60.0,1,0,0,1,0,1,1,2,3,11,5,4,1
96,10,2023-11-07,defective_trip,unresolved,8.4,1,0,0,1,0,1,1,2,3,11,1,4,1
97,1,2023-10-15,demand_issue,resolved,3.2,0,0,0,0,0,0,2,0,2,10,6,4,1
97,2,2023-10-28,payment_delay,resolved,2.6,0,0,0,0,0,0,3,0,1,10,5,4,1
98,1,2023-02-21,demand_issue,resolved,7.2,0,0,0,0,0,0,2,0,2,2,1,1,0
98,2,2023-02-22,payment_delay,resolved,4.4,0,0,0,0,0,0,3,0,1,2,2,1,0
98,3,2023-03-07,defective_trip,resolved,2.5,0,0,0,0,0,0,1,0,3,3,1,1,0
99,1,2023-07-17,demand_issue,resolved,8.9,0,0,0,0,0,0,2,0,2,7,0,3,0
99,2,2023-07-26,fare_dispute,resolved,9.7,0,0,0,0,0,0,0,0,3,7,2,3,0
100,1,2023-10-25,payment_delay,resolved,5.8,0,0,0,0,0,0,3,0,1,10,2,4,1
101,1,2023-08-21,app_issue,resolved,6.0,0,0,0,0,0,0,4,0,1,8,0,3,0
101,2,2023-08-31,demand_issue,unresolved,68.0,0,0,0,1,0,0,2,2,2,8,3,3,0
102,1,2023-03-30,payment_delay,partial,19.8,0,0,0,0,0,0,3,1,1,3,3,1,0
102,2,2023-04-14,app_issue,resolved,4.9,0,0,0,0,0,0,4,0,1,4,4,2,0
102,3,2023-04-27,fare_dispute,resolved,6.9,0,0,0,0,0,0,0,0,3,4,3,2,0
103,1,2023-06-20,payment_delay,resolved,4.9,0,0,0,0,0,0,3,0,1,6,1,2,0
103,2,2023-06-25,payment_delay,resolved,5.8,0,0,0,0,0,0,3,0,1,6,6,2,0
104,1,2023-01-18,app_issue,unresolved,5.3,0,0,0,1,0,0,4,2,1,1,2,1,0
104,2,2023-01-30,payment_delay,partial,15.7,0,0,0,0,0,0,3,1,1,1,0,1,0
104,3,2023-02-11,demand_issue,partial,7.5,0,0,0,0,0,0,2,1,2,2,5,1,0
105,1,2023-01-22,payment_delay,resolved,5.5,1,0,0,0,0,1,3,0,1,1,6,1,0
105,2,2023-01-30,defective_trip,partial,35.5,1,0,0,0,0,1,1,1,3,1,0,1,0
105,3,2023-02-06,payment_delay,unresolved,65.5,1,0,0,1,0,1,3,2,1,2,0,1,0
105,4,2023-02-07,demand_issue,unresolved,6.2,1,0,0,1,0,1,2,2,2,2,1,1,0
105,5,2023-02-12,fare_dispute,partial,23.4,1,0,0,0,0,1,0,1,3,2,6,1,0
105,6,2023-02-16,unknown,unresolved,54.2,1,0,1,1,0,1,5,2,2,2,3,1,0
105,7,2023-02-20,demand_issue,resolved,5.9,1,0,0,0,0,1,2,0,2,2,0,1,0
105,8,2023-02-22,unknown,unresolved,31.4,1,0,1,1,0,1,5,2,2,2,2,1,0
105,9,2023-02-27,demand_issue,resolved,9.0,1,0,0,0,0,1,2,0,2,2,0,1,0
105,10,2023-03-01,app_issue,resolved,7.2,1,0,0,0,0,1,4,0,1,3,2,1,0
105,11,2023-03-05,defective_trip,unresolved,33.6,1,0,0,1,0,1,1,2,3,3,6,1,0
105,12,2023-03-12,defective_trip,unresolved,56.6,1,0,0,1,0,1,1,2,3,3,6,1,0
105,13,2023-03-13,fare_dispute,unresolved,42.1,1,0,0,1,0,1,0,2,3,3,0,1,0
106,1,2023-10-30,demand_issue,resolved,5.9,0,0,0,0,0,0,2,0,2,10,0,4,1
107,1,2023-08-01,defective_trip,unresolved,43.2,1,0,0,1,0,0,1,2,3,8,1,3,0
107,2,2023-08-13,fare_dispute,unresolved,68.0,1,0,0,1,0,0,0,2,3,8,6,3,0
108,1,2023-02-13,demand_issue,resolved,6.0,0,0,0,0,0,0,2,0,2,2,0,1,0
108,2,2023-02-23,fare_dispute,resolved,6.4,0,0,0,0,0,0,0,0,3,2,3,1,0
109,1,2023-10-02,demand_issue,resolved,3.7,1,0,0,0,0,0,2,0,2,10,0,4,1
110,1,2023-05-24,defective_trip,resolved,6.0,1,1,0,0,0,0,1,0,3,5,2,2,0
111,1,2023-03-13,payment_delay,unresolved,41.5,0,0,0,1,0,0,3,2,1,3,0,1,0
112,1,2023-04-11,payment_delay,partial,15.7,1,0,0,0,0,0,3,1,1,4,1,2,0
112,2,2023-04-16,demand_issue,resolved,8.5,1,0,0,0,0,0,2,0,2,4,6,2,0
112,3,2023-05-01,demand_issue,partial,27.8,1,0,0,0,0,0,2,1,2,5,0,2,0
113,1,2023-01-15,defective_trip,unresolved,59.5,0,0,0,1,0,0,1,2,3,1,6,1,0
114,1,2023-10-13,defective_trip,unresolved,7.2,0,0,0,1,0,0,1,2,3,10,4,4,1
115,1,2023-01-14,demand_issue,resolved,14.2,0,0,0,0,0,0,2,0,2,1,5,1,0
116,1,2023-06-01,app_issue,resolved,3.2,0,0,0,0,0,0,4,0,1,6,3,2,0
116,2,2023-06-16,fare_dispute,partial,28.7,0,0,0,0,0,0,0,1,3,6,4,2,0
116,3,2023-06-28,defective_trip,resolved,1.6,0,0,0,0,0,0,1,0,3,6,2,2,0
116,4,2023-07-10,defective_trip,unresolved,11.0,0,0,0,1,0,0,1,2,3,7,0,3,0
117,1,2023-07-29,demand_issue,resolved,6.0,0,0,0,0,0,0,2,0,2,7,5,3,0
118,1,2023-02-04,app_issue,unresolved,41.5,0,0,0,1,0,0,4,2,1,2,5,1,0
119,1,2023-08-13,payment_delay,resolved,9.2,0,0,0,0,0,0,3,0,1,8,6,3,0
119,2,2023-08-24,unknown,resolved,8.9,0,0,1,0,0,0,5,0,2,8,3,3,0
120,1,2023-02-22,unknown,unresolved,4.1,0,0,1,1,0,0,5,2,2,2,2,1,0
121,1,2023-01-31,fare_dispute,resolved,2.5,0,0,0,0,0,0,0,0,3,1,1,1,0
121,2,2023-02-07,demand_issue,resolved,6.6,0,0,0,0,0,0,2,0,2,2,1,1,0
122,1,2023-10-13,fare_dispute,resolved,1.8,0,0,0,0,0,0,0,0,3,10,4,4,1
123,1,2023-07-30,demand_issue,resolved,4.2,0,0,0,0,0,0,2,0,2,7,6,3,0
123,2,2023-08-09,demand_issue,partial,21.3,0,0,0,0,0,0,2,1,2,8,2,3,0
123,3,2023-08-24,payment_delay,partial,30.9,0,0,0,0,0,0,3,1,1,8,3,3,0
124,1,2023-05-06,app_issue,partial,23.7,0,0,0,0,0,0,4,1,1,5,5,2,0
124,2,2023-05-14,payment_delay,resolved,3.3,0,0,0,0,0,0,3,0,1,5,6,2,0
125,1,2023-09-26,fare_dispute,unresolved,41.5,1,0,0,1,0,0,0,2,3,9,1,3,0
125,2,2023-10-04,fare_dispute,partial,28.2,1,0,0,0,0,0,0,1,3,10,2,4,1
126,1,2023-03-15,app_issue,partial,37.6,0,0,0,0,0,0,4,1,1,3,2,1,0
127,1,2023-03-28,defective_trip,unresolved,65.2,1,0,0,1,0,1,1,2,3,3,1,1,0
127,2,2023-04-08,defective_trip,unresolved,37.2,1,0,0,1,0,1,1,2,3,4,5,2,0
127,3,2023-04-16,fare_dispute,unresolved,2.3,1,0,0,1,0,1,0,2,3,4,6,2,0
127,4,2023-04-19,defective_trip,unresolved,32.6,1,0,0,1,0,1,1,2,3,4,2,2,0
127,5,2023-04-20,defective_trip,resolved,8.2,1,0,0,0,0,1,1,0,3,4,3,2,0
127,6,2023-04-22,demand_issue,unresolved,49.6,1,0,0,1,0,1,2,2,2,4,5,2,0
127,7,2023-04-27,defective_trip,unresolved,51.8,1,0,0,1,0,1,1,2,3,4,3,2,0
127,8,2023-04-28,defective_trip,unresolved,63.9,1,0,0,1,0,1,1,2,3,4,4,2,0
127,9,2023-05-01,demand_issue,unresolved,41.5,1,0,0,1,0,1,2,2,2,5,0,2,0
128,1,2023-07-14,fare_dispute,partial,43.8,0,0,0,0,0,0,0,1,3,7,4,3,0
129,1,2023-08-18,fare_dispute,resolved,1.5,0,0,0,0,0,0,0,0,3,8,4,3,0
130,1,2023-02-07,demand_issue,resolved,6.0,0,0,0,0,0,0,2,0,2,2,1,1,0
131,1,2023-04-28,defective_trip,unresolved,3.9,0,0,0,1,0,0,1,2,3,4,4,2,0
131,2,2023-05-04,payment_delay,unresolved,5.5,0,0,0,1,0,0,3,2,1,5,3,2,0
132,1,2023-09-05,app_issue,resolved,4.7,0,0,0,0,0,0,4,0,1,9,1,3,0
132,2,2023-09-19,demand_issue,resolved,7.1,0,0,0,0,0,0,2,0,2,9,1,3,0
132,3,2023-09-29,payment_delay,resolved,8.5,0,0,0,0,0,0,3,0,1,9,4,3,0
132,4,2023-09-30,fare_dispute,resolved,2.3,0,0,0,0,0,0,0,0,3,9,5,3,0
133,1,2023-04-11,app_issue,resolved,5.8,0,0,0,0,0,0,4,0,1,4,1,2,0
133,2,2023-04-22,app_issue,partial,22.5,0,0,0,0,0,0,4,1,1,4,5,2,0
133,3,2023-05-08,demand_issue,resolved,2.2,0,0,0,0,0,0,2,0,2,5,0,2,0
134,1,2023-04-02,payment_delay,resolved,9.2,0,0,0,0,0,0,3,0,1,4,6,2,0
135,1,2023-05-25,demand_issue,resolved,7.7,0,0,0,0,0,0,2,0,2,5,3,2,0
135,2,2023-06-04,fare_dispute,resolved,10.9,0,0,0,0,0,0,0,0,3,6,6,2,0
136,1,2023-06-18,app_issue,resolved,5.6,1,1,0,0,0,0,4,0,1,6,6,2,0
137,1,2023-08-07,fare_dispute,partial,29.1,0,0,0,0,0,0,0,1,3,8,0,3,0
137,2,2023-08-15,fare_dispute,resolved,3.0,0,0,0,0,0,0,0,0,3,8,1,3,0
138,1,2023-04-21,defective_trip,partial,17.9,0,0,0,0,0,0,1,1,3,4,4,2,0
139,1,2023-01-19,demand_issue,partial,25.6,0,0,0,0,0,0,2,1,2,1,3,1,0
139,2,2023-01-30,defective_trip,resolved,6.2,0,0,0,0,0,0,1,0,3,1,0,1,0
140,1,2023-05-07,defective_trip,resolved,6.0,0,0,0,0,0,0,1,0,3,5,6,2,0
140,2,2023-05-16,payment_delay,resolved,11.4,0,0,0,0,0,0,3,0,1,5,1,2,0
140,3,2023-05-23,payment_delay,resolved,7.9,0,0,0,0,0,0,3,0,1,5,1,2,0
141,1,2023-03-07,unknown,partial,15.3,0,0,1,0,0,0,5,1,2,3,1,1,0
142,1,2023-06-29,payment_delay,resolved,1.0,0,0,0,0,0,0,3,0,1,6,3,2,0
142,2,2023-07-11,payment_delay,partial,13.8,0,0,0,0,0,0,3,1,1,7,1,3,0
142,3,2023-07-20,payment_delay,partial,32.3,0,0,0,0,0,0,3,1,1,7,3,3,0
143,1,2023-04-09,demand_issue,unresolved,52.3,1,0,0,1,0,0,2,2,2,4,6,2,0
143,2,2023-04-17,fare_dispute,unresolved,61.0,1,0,0,1,0,0,0,2,3,4,0,2,0
144,1,2023-06-22,defective_trip,partial,32.0,0,0,0,0,0,0,1,1,3,6,3,2,0
144,2,2023-06-27,demand_issue,resolved,3.0,0,0,0,0,0,0,2,0,2,6,1,2,0
145,1,2023-07-29,demand_issue,resolved,5.9,0,0,0,0,0,0,2,0,2,7,5,3,0
146,1,2023-04-12,demand_issue,resolved,5.8,0,0,0,0,0,0,2,0,2,4,2,2,0
146,2,2023-04-22,defective_trip,resolved,4.7,0,0,0,0,0,0,1,0,3,4,5,2,0
146,3,2023-05-05,demand_issue,resolved,6.5,0,0,0,0,0,0,2,0,2,5,4,2,0
146,4,2023-05-17,unknown,partial,35.2,0,0,1,0,0,0,5,1,2,5,2,2,0
147,1,2023-03-29,demand_issue,resolved,8.1,0,0,0,0,0,0,2,0,2,3,2,1,0
148,1,2023-03-30,app_issue,resolved,3.8,0,0,0,0,0,0,4,0,1,3,3,1,0
149,1,2023-01-31,defective_trip,resolved,7.4,0,0,0,0,0,0,1,0,3,1,1,1,0
150,1,2023-03-02,fare_dispute,resolved,8.6,1,1,0,0,0,0,0,0,3,3,3,1,0
151,1,2023-06-12,fare_dispute,resolved,3.0,0,0,0,0,0,0,0,0,3,6,0,2,0
151,2,2023-06-15,payment_delay,unresolved,48.2,0,0,0,1,0,0,3,2,1,6,3,2,0
152,1,2023-08-12,fare_dispute,resolved,6.0,0,0,0,0,0,0,0,0,3,8,5,3,0
152,2,2023-08-23,app_issue,resolved,7.1,0,0,0,0,0,0,4,0,1,8,2,3,0
152,3,2023-09-06,fare_dispute,resolved,5.8,0,0,0,0,0,0,0,0,3,9,2,3,0
152,4,2023-09-13,defective_trip,unresolved,11.2,0,0,0,1,0,0,1,2,3,9,2,3,0
152,5,2023-09-27,fare_dispute,resolved,2.5,0,0,0,0,0,0,0,0,3,9,2,3,0
153,1,2023-02-18,demand_issue,resolved,7.5,0,0,0,0,0,0,2,0,2,2,5,1,0
153,2,2023-03-05,demand_issue,resolved,9.6,0,0,0,0,0,0,2,0,2,3,6,1,0
153,3,2023-03-10,fare_dispute,resolved,4.6,0,0,0,0,0,0,0,0,3,3,4,1,0
154,1,2023-03-24,demand_issue,resolved,6.0,0,0,0,0,0,0,2,0,2,3,4,1,0
154,2,2023-04-05,demand_issue,unresolved,68.0,0,0,0,1,0,0,2,2,2,4,2,2,0
154,3,2023-04-14,payment_delay,resolved,2.6,0,0,0,0,0,0,3,0,1,4,4,2,0
155,1,2023-02-01,unknown,resolved,6.7,0,0,1,0,0,0,5,0,2,2,2,1,0
155,2,2023-02-04,demand_issue,resolved,5.8,0,0,0,0,0,0,2,0,2,2,5,1,0
156,1,2023-10-23,app_issue,resolved,6.0,0,0,0,0,0,0,4,0,1,10,0,4,1
157,1,2023-06-09,payment_delay,resolved,10.7,0,0,0,0,0,1,3,0,1,6,4,2,0
157,2,2023-06-18,demand_issue,resolved,3.2,0,0,0,0,0,1,2,0,2,6,6,2,0
157,3,2023-06-23,payment_delay,unresolved,9.4,0,0,0,1,0,1,3,2,1,6,4,2,0
157,4,2023-06-24,demand_issue,partial,24.7,0,0,0,0,0,1,2,1,2,6,5,2,0
157,5,2023-07-06,defective_trip,resolved,4.3,0,0,0,0,0,1,1,0,3,7,3,3,0
157,6,2023-07-11,demand_issue,resolved,2.7,0,0,0,0,0,1,2,0,2,7,1,3,0
157,7,2023-07-21,demand_issue,resolved,5.9,0,0,0,0,0,1,2,0,2,7,4,3,0
157,8,2023-08-02,demand_issue,partial,6.8,0,0,0,0,0,1,2,1,2,8,2,3,0
157,9,2023-08-08,app_issue,resolved,4.4,0,0,0,0,0,1,4,0,1,8,1,3,0
157,10,2023-08-14,payment_delay,resolved,7.6,0,0,0,0,0,1,3,0,1,8,0,3,0
157,11,2023-08-15,fare_dispute,partial,22.8,0,0,0,0,0,1,0,1,3,8,1,3,0
157,12,2023-08-26,payment_delay,resolved,10.6,0,0,0,0,0,1,3,0,1,8,5,3,0
157,13,2023-09-07,fare_dispute,partial,33.0,0,0,0,0,0,1,0,1,3,9,3,3,0
157,14,2023-09-24,payment_delay,resolved,4.3,0,0,0,0,0,1,3,0,1,9,6,3,0
157,15,2023-10-06,demand_issue,resolved,6.1,0,0,0,0,0,1,2,0,2,10,4,4,1
157,16,2023-10-15,unknown,unresolved,11.2,0,0,1,1,0,1,5,2,2,10,6,4,1
157,17,2023-10-25,fare_dispute,unresolved,4.0,0,0,0,1,0,1,0,2,3,10,2,4,1
157,18,2023-10-31,demand_issue,resolved,5.2,0,0,0,0,0,1,2,0,2,10,1,4,1
157,19,2023-11-09,demand_issue,resolved,5.1,0,0,0,0,0,1,2,0,2,11,3,4,1
157,20,2023-11-26,payment_delay,partial,28.4,0,0,0,0,0,1,3,1,1,11,6,4,1
157,21,2023-11-30,app_issue,resolved,2.5,0,0,0,0,0,1,4,0,1,11,3,4,1
157,22,2023-12-11,payment_delay,unresolved,60.3,0,0,0,1,0,1,3,2,1,12,0,4,1
158,1,2023-03-09,defective_trip,resolved,4.8,1,0,0,0,0,0,1,0,3,3,3,1,0
158,2,2023-03-30,fare_dispute,unresolved,56.7,1,0,0,1,0,0,0,2,3,3,3,1,0
158,3,2023-04-09,defective_trip,unresolved,37.7,1,0,0,1,0,0,1,2,3,4,6,2,0
158,4,2023-04-11,fare_dispute,unresolved,46.8,1,0,0,1,0,0,0,2,3,4,1,2,0
159,1,2023-05-02,payment_delay,resolved,6.0,0,0,0,0,0,0,3,0,1,5,1,2,0
160,1,2023-05-19,payment_delay,partial,21.3,0,0,0,0,0,0,3,1,1,5,4,2,0
161,1,2023-07-18,demand_issue,resolved,6.0,0,0,0,0,0,0,2,0,2,7,1,3,0
162,1,2023-10-06,unknown,unresolved,1.5,1,0,1,1,0,0,5,2,2,10,4,4,1
162,2,2023-10-24,fare_dispute,unresolved,44.9,1,0,0,1,0,0,0,2,3,10,1,4,1
162,3,2023-11-01,demand_issue,unresolved,41.5,1,0,0,1,0,0,2,2,2,11,2,4,1
162,4,2023-11-03,defective_trip,unresolved,59.9,1,0,0,1,0,0,1,2,3,11,4,4,1
162,5,2023-11-04,fare_dispute,unresolved,35.1,1,0,0,1,0,0,0,2,3,11,5,4,1
162,6,2023-11-07,demand_issue,unresolved,5.4,1,0,0,1,0,0,2,2,2,11,1,4,1
163,1,2023-08-24,app_issue,unresolved,7.8,0,0,0,1,0,0,4,2,1,8,3,3,0
163,2,2023-08-30,app_issue,resolved,12.0,0,0,0,0,0,0,4,0,1,8,2,3,0
164,1,2023-01-10,payment_delay,resolved,3.9,0,0,0,0,0,0,3,0,1,1,1,1,0
165,1,2023-07-08,app_issue,resolved,9.8,0,0,0,0,0,0,4,0,1,7,5,3,0
166,1,2023-02-03,payment_delay,unresolved,41.5,1,0,0,1,0,1,3,2,1,2,4,1,0
166,2,2023-02-18,demand_issue,unresolved,41.5,1,0,0,1,0,1,2,2,2,2,5,1,0
166,3,2023-02-24,payment_delay,unresolved,41.2,1,0,0,1,0,1,3,2,1,2,4,1,0
166,4,2023-02-28,defective_trip,unresolved,48.3,1,0,0,1,0,1,1,2,3,2,1,1,0
166,5,2023-03-02,defective_trip,resolved,1.0,1,0,0,0,0,1,1,0,3,3,3,1,0
166,6,2023-03-03,fare_dispute,resolved,2.4,1,0,0,0,0,1,0,0,3,3,4,1,0
166,7,2023-03-06,defective_trip,partial,23.9,1,0,0,0,0,1,1,1,3,3,0,1,0
166,8,2023-03-07,fare_dispute,unresolved,34.0,1,0,0,1,0,1,0,2,3,3,1,1,0
166,9,2023-03-09,app_issue,unresolved,54.4,1,0,0,1,0,1,4,2,1,3,3,1,0
166,10,2023-03-10,fare_dispute,unresolved,56.6,1,0,0,1,0,1,0,2,3,3,4,1,0
166,11,2023-03-11,demand_issue,resolved,5.7,1,0,0,0,0,1,2,0,2,3,5,1,0
166,12,2023-03-12,demand_issue,unresolved,49.2,1,0,0,1,0,1,2,2,2,3,6,1,0
166,13,2023-03-16,fare_dispute,resolved,12.3,1,0,0,0,0,1,0,0,3,3,3,1,0
167,1,2023-06-24,app_issue,resolved,2.1,0,0,0,0,0,0,4,0,1,6,5,2,0
168,1,2023-02-12,demand_issue,resolved,10.8,0,0,0,0,0,0,2,0,2,2,6,1,0
168,2,2023-02-23,payment_delay,resolved,7.0,0,0,0,0,0,0,3,0,1,2,3,1,0
168,3,2023-03-07,defective_trip,unresolved,53.9,0,0,0,1,0,0,1,2,3,3,1,1,0
168,4,2023-03-22,demand_issue,resolved,6.0,0,0,0,0,0,0,2,0,2,3,2,1,0
169,1,2023-09-29,unknown,resolved,7.9,1,0,1,0,0,0,5,0,2,9,4,3,0
169,2,2023-10-07,defective_trip,unresolved,1.7,1,0,0,1,0,0,1,2,3,10,5,4,1
170,1,2023-09-15,demand_issue,unresolved,41.1,1,0,0,1,0,0,2,2,2,9,4,3,0
170,2,2023-09-21,demand_issue,unresolved,43.3,1,0,0,1,0,0,2,2,2,9,3,3,0
170,3,2023-09-28,fare_dispute,unresolved,41.5,1,0,0,1,0,0,0,2,3,9,3,3,0
170,4,2023-10-01,defective_trip,unresolved,41.5,1,0,0,1,0,0,1,2,3,10,6,4,1
170,5,2023-10-06,fare_dispute,partial,15.7,1,0,0,0,0,0,0,1,3,10,4,4,1
170,6,2023-10-07,defective_trip,unresolved,5.6,1,0,0,1,0,0,1,2,3,10,5,4,1
171,1,2023-11-03,fare_dispute,resolved,4.1,0,0,0,0,0,0,0,0,3,11,4,4,1
172,1,2023-01-09,fare_dispute,unresolved,2.2,0,0,0,1,0,0,0,2,3,1,0,1,0
173,1,2023-05-25,demand_issue,resolved,5.8,0,0,0,0,0,0,2,0,2,5,3,2,0
174,1,2023-10-21,defective_trip,resolved,1.3,0,0,0,0,0,0,1,0,3,10,5,4,1
174,2,2023-11-01,payment_delay,resolved,7.8,0,0,0,0,0,0,3,0,1,11,2,4,1
175,1,2023-02-08,app_issue,unresolved,6.9,0,0,0,1,0,0,4,2,1,2,2,1,0
176,1,2023-02-17,payment_delay,resolved,4.0,0,0,0,0,0,0,3,0,1,2,4,1,0
177,1,2023-09-20,fare_dispute,partial,26.0,1,0,0,0,0,0,0,1,3,9,2,3,0
177,2,2023-09-30,fare_dispute,resolved,6.1,1,0,0,0,0,0,0,0,3,9,5,3,0
178,1,2023-07-28,defective_trip,unresolved,1.0,0,0,0,1,0,0,1,2,3,7,4,3,0
179,1,2023-07-12,defective_trip,resolved,4.3,0,0,0,0,0,0,1,0,3,7,2,3,0
179,2,2023-07-18,fare_dispute,unresolved,13.0,0,0,0,1,0,0,0,2,3,7,1,3,0
179,3,2023-07-23,app_issue,resolved,1.0,0,0,0,0,0,0,4,0,1,7,6,3,0
180,1,2023-09-01,app_issue,resolved,8.9,0,0,0,0,0,0,4,0,1,9,4,3,0
181,1,2023-08-11,demand_issue,unresolved,41.5,0,0,0,1,0,0,2,2,2,8,4,3,0
182,1,2023-04-19,demand_issue,resolved,4.5,0,0,0,0,0,0,2,0,2,4,2,2,0
183,1,2023-05-27,defective_trip,resolved,7.2,0,0,0,0,0,0,1,0,3,5,5,2,0
184,1,2023-10-23,app_issue,resolved,2.3,0,0,0,0,0,0,4,0,1,10,0,4,1
184,2,2023-10-26,defective_trip,resolved,9.0,0,0,0,0,0,0,1,0,3,10,3,4,1
184,3,2023-10-30,demand_issue,resolved,10.9,0,0,0,0,0,0,2,0,2,10,0,4,1
185,1,2023-06-17,fare_dispute,resolved,9.7,0,0,0,0,0,0,0,0,3,6,5,2,0
185,2,2023-06-23,defective_trip,resolved,8.6,0,0,0,0,0,0,1,0,3,6,4,2,0
186,1,2023-06-06,payment_delay,resolved,1.6,0,0,0,0,0,0,3,0,1,6,1,2,0
187,1,2023-04-02,fare_dispute,resolved,3.4,0,0,0,0,0,0,0,0,3,4,6,2,0
187,2,2023-04-14,demand_issue,partial,25.1,0,0,0,0,0,0,2,1,2,4,4,2,0
188,1,2023-03-04,demand_issue,resolved,6.0,0,0,0,0,0,0,2,0,2,3,5,1,0
188,2,2023-03-07,app_issue,resolved,4.0,0,0,0,0,0,0,4,0,1,3,1,1,0
189,1,2023-09-12,demand_issue,unresolved,3.8,0,0,0,1,0,0,2,2,2,9,1,3,0
190,1,2023-08-15,payment_delay,resolved,7.8,0,0,0,0,0,0,3,0,1,8,1,3,0
191,1,2023-05-23,payment_delay,unresolved,46.3,0,0,0,1,0,0,3,2,1,5,1,2,0
191,2,2023-06-01,fare_dispute,resolved,1.0,0,0,0,0,0,0,0,0,3,6,3,2,0
191,3,2023-06-19,fare_dispute,resolved,7.7,0,0,0,0,0,0,0,0,3,6,0,2,0
191,4,2023-07-03,fare_dispute,resolved,4.8,0,0,0,0,0,0,0,0,3,7,0,3,0
192,1,2023-10-04,fare_dispute,partial,32.1,0,0,0,0,0,0,0,1,3,10,2,4,1
193,1,2023-10-08,payment_delay,resolved,4.6,0,0,0,0,0,0,3,0,1,10,6,4,1
193,2,2023-10-13,demand_issue,partial,26.7,0,0,0,0,0,0,2,1,2,10,4,4,1
193,3,2023-10-19,fare_dispute,partial,23.9,0,0,0,0,0,0,0,1,3,10,3,4,1
193,4,2023-10-25,app_issue,resolved,7.1,0,0,0,0,0,0,4,0,1,10,2,4,1
193,5,2023-10-30,unknown,resolved,4.9,0,0,1,0,0,0,5,0,2,10,0,4,1
194,1,2023-05-27,unknown,resolved,2.1,0,0,1,0,0,0,5,0,2,5,5,2,0
195,1,2023-05-23,app_issue,resolved,2.8,0,0,0,0,0,0,4,0,1,5,1,2,0
196,1,2023-02-08,fare_dispute,resolved,6.0,0,0,0,0,0,0,0,0,3,2,2,1,0
196,2,2023-02-19,fare_dispute,resolved,2.6,0,0,0,0,0,0,0,0,3,2,6,1,0
197,1,2023-03-22,unknown,resolved,6.4,1,1,1,0,0,0,5,0,2,3,2,1,0
197,2,2023-04-01,app_issue,unresolved,68.0,1,1,0,1,0,0,4,2,1,4,5,2,0
197,3,2023-04-02,fare_dispute,unresolved,43.5,1,1,0,1,0,0,0,2,3,4,6,2,0
197,4,2023-04-09,demand_issue,resolved,7.9,1,1,0,0,0,0,2,0,2,4,6,2,0
198,1,2023-02-04,defective_trip,resolved,7.6,0,0,0,0,0,0,1,0,3,2,5,1,0
199,1,2023-11-06,defective_trip,unresolved,41.5,1,0,0,1,0,1,1,2,3,11,0,4,1
199,2,2023-11-22,payment_delay,unresolved,54.3,1,0,0,1,0,1,3,2,1,11,2,4,1
