driver_id,total_tickets,fare_disputes,defective_trips,demand_issues,payment_delays,app_issues,unknown_tickets,high_risk_tickets,unresolved_count,resolved_count,partial_count,unresolved_rate,resolved_rate,repeat_issues,has_repeat_issues,is_outlier_driver,last_ticket_resolved,last_ticket_unresolved,last_ticket_risk,last_response_time,second_last_resolved,second_last_unresolved,second_last_risk,consecutive_unresolved_end,weighted_unresolved,weighted_high_risk,weighted_risk_score,weighted_response_time,journey_length_days,days_since_last_ticket,avg_gap_days,min_gap_days,max_gap_days,gap_std,escalation_rate,tickets_per_week,avg_response_time,max_response_time,response_time_trend,last_ticket_month,last_ticket_quarter,is_q4_churn,q4_ticket_rate,unresolved_high_risk,volume_x_unresolved,response_x_unresolved,will_churn,is_noise_churn
95,2,1,0,0,1,0,0,1,0,2,0,0.0,1.0,0,0,0,1,0,1,3.2,1,0,3,0,0.0,0.7,1.8235294117647056,5.423529411764705,19,567,18.0,18,18,0.0,0,0.7368421052631579,5.9,8.6,-5.3999999999999995,8,3,0,0.0,0,0.0,0.0,0,0
96,10,3,3,2,1,0,1,6,7,2,1,0.7,0.2,5,1,1,0,1,3,8.4,0,1,3,3,2.6500000000000004,2.15,2.67741935483871,33.53709677419354,29,496,3.111111111111111,1,8,2.282515398241571,2,2.413793103448276,34.49999999999999,60.0,-33.4,11,4,1,1.0,42,7.0,24.149999999999995,1,0
97,2,0,0,1,1,0,0,0,0,2,0,0.0,1.0,0,0,0,1,0,1,2.6,1,0,2,0,0.0,0.0,1.411764705882353,2.847058823529412,14,506,13.0,13,13,0.0,0,1.0,2.9000000000000004,3.2,-0.6000000000000001,10,4,1,1.0,0,0.0,0.0,0,0
98,3,0,1,1,1,0,0,1,0,3,0,0.0,1.0,0,0,0,1,0,3,2.5,1,0,1,0,0.0,1.0,2.1363636363636362,4.172727272727272,15,741,7.0,1,13,6.0,-12,1.4000000000000001,4.7,7.2,-4.7,3,1,0,0.0,0,0.0,0.0,0,0
99,2,1,0,1,0,0,0,1,0,2,0,0.0,1.0,0,0,0,1,0,3,9.7,1,0,2,0,0.0,1.0,2.588235294117647,9.370588235294118,10,600,9.0,9,9,0.0,0,1.4,9.3,9.7,0.7999999999999989,7,3,0,0.0,0,0.0,0.0,0,0
100,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,5.8,1,0,0,0,0.0,0.0,1.0,5.8,1,509,0.0,0,0,0.0,0,1.0,5.8,5.8,0.0,10,4,1,1.0,0,0.0,0.0,0,0
101,2,0,0,1,0,1,0,0,1,1,0,0.5,0.5,0,0,0,0,1,2,68.0,1,0,1,1,1.0,0.0,1.5882352941176472,42.47058823529412,11,564,10.0,10,10,0.0,0,1.2727272727272727,37.0,68.0,62.0,8,3,0,0.0,0,1.0,18.5,0,0
102,3,1,0,0,1,1,0,1,0,2,1,0.0,0.6666666666666666,0,0,0,1,0,3,6.9,1,0,1,0,0.0,1.0,1.909090909090909,9.195454545454545,29,690,14.0,13,15,1.0,2,0.7241379310344827,10.533333333333333,19.8,-12.9,4,2,0,0.0,0,0.0,0.0,0,0
103,2,0,0,0,2,0,0,0,0,2,0,0.0,1.0,1,1,0,1,0,1,5.8,1,0,1,0,0.0,0.0,1.0,5.429411764705883,6,631,5.0,5,5,0.0,0,2.0,5.35,5.8,0.8999999999999995,6,2,0,0.0,0,0.0,0.0,0,0
104,3,0,0,1,1,1,0,0,1,0,2,0.3333333333333333,0.0,0,0,0,0,0,2,7.5,0,0,1,0,0.5,0.0,1.4545454545454546,9.609090909090908,25,765,12.0,12,12,0.0,0,0.84,9.5,15.7,2.2,2,1,0,0.0,0,1.0,3.1666666666666665,0,0
105,13,2,3,3,2,1,2,5,7,4,2,0.5384615384615384,0.3076923076923077,7,1,1,0,1,3,42.1,0,1,3,3,2.5,2.3,2.5846153846153856,36.44153846153847,51,735,4.166666666666667,1,8,2.266911751455907,7,1.7843137254901962,28.930769230769233,65.5,36.6,3,1,0,0.0,35,7.0,15.57810650887574,1,0
106,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,5.9,1,0,0,0,0.0,0.0,2.0,5.9,1,504,0.0,0,0,0.0,0,1.0,5.9,5.9,0.0,10,4,1,1.0,0,0.0,0.0,0,0
107,2,1,1,0,0,0,0,2,2,0,0,1.0,0.0,0,0,0,0,1,3,68.0,0,1,3,2,1.7,1.7,3.0,57.78823529411765,13,582,12.0,12,12,0.0,0,1.0769230769230769,55.6,68.0,24.799999999999997,8,3,0,0.0,4,2.0,55.6,1,0
108,2,1,0,1,0,0,0,1,0,2,0,0.0,1.0,0,0,0,1,0,3,6.4,1,0,2,0,0.0,1.0,2.588235294117647,6.235294117647059,11,753,10.0,10,10,0.0,0,1.2727272727272727,6.2,6.4,0.40000000000000036,2,1,0,0.0,0,0.0,0.0,0,0
109,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,3.7,1,0,0,0,0.0,0.0,2.0,3.7,1,532,0.0,0,0,0.0,0,1.0,3.7,3.7,0.0,10,4,1,1.0,0,0.0,0.0,1,0
110,1,0,1,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,6.0,1,0,0,0,0.0,1.0,3.0,6.0,1,663,0.0,0,0,0.0,0,1.0,6.0,6.0,0.0,5,2,0,0.0,0,0.0,0.0,1,1
111,1,0,0,0,1,0,0,0,1,0,0,1.0,0.0,0,0,0,0,1,1,41.5,1,0,0,1,1.0,0.0,1.0,41.5,1,735,0.0,0,0,0.0,0,1.0,41.5,41.5,0.0,3,1,0,0.0,0,1.0,41.5,0,0
112,3,0,0,2,1,0,0,0,0,1,2,0.0,0.3333333333333333,1,1,0,0,0,2,27.8,1,0,2,0,0.0,0.0,1.7727272727272725,18.909090909090907,21,686,10.0,5,15,5.0,-10,1.0,17.333333333333332,27.8,12.100000000000001,5,2,0,0.0,0,0.0,0.0,1,0
113,1,0,1,0,0,0,0,1,1,0,0,1.0,0.0,0,0,0,0,1,3,59.5,1,0,0,1,1.0,1.0,3.0,59.5,1,792,0.0,0,0,0.0,0,1.0,59.5,59.5,0.0,1,1,0,0.0,1,1.0,59.5,0,0
114,1,0,1,0,0,0,0,1,1,0,0,1.0,0.0,0,0,0,0,1,3,7.2,1,0,0,1,1.0,1.0,3.0,7.2,1,521,0.0,0,0,0.0,0,1.0,7.2,7.2,0.0,10,4,1,1.0,1,1.0,7.2,0,0
115,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,14.2,1,0,0,0,0.0,0.0,2.0,14.2,1,793,0.0,0,0,0.0,0,1.0,14.2,14.2,0.0,1,1,0,0.0,0,0.0,0.0,0,0
116,4,1,2,0,0,1,0,3,1,2,1,0.25,0.5,1,1,0,0,1,3,11.0,1,0,3,1,1.0,2.2,2.76,10.972,40,616,13.0,12,15,1.4142135623730951,3,0.7,11.125,28.7,7.8,7,3,0,0.0,3,1.0,2.78125,0,0
117,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,6.0,1,0,0,0,0.0,0.0,2.0,6.0,1,597,0.0,0,0,0.0,0,1.0,6.0,6.0,0.0,7,3,0,0.0,0,0.0,0.0,0,0
118,1,0,0,0,0,1,0,0,1,0,0,1.0,0.0,0,0,0,0,1,1,41.5,1,0,0,1,1.0,0.0,1.0,41.5,1,772,0.0,0,0,0.0,0,1.0,41.5,41.5,0.0,2,1,0,0.0,0,1.0,41.5,0,0
119,2,0,0,0,1,0,1,0,0,2,0,0.0,1.0,0,0,0,1,0,2,8.9,1,0,1,0,0.0,0.0,1.5882352941176472,9.023529411764706,12,571,11.0,11,11,0.0,0,1.1666666666666667,9.05,9.2,-0.29999999999999893,8,3,0,0.0,0,0.0,0.0,0,0
120,1,0,0,0,0,0,1,0,1,0,0,1.0,0.0,0,0,0,0,1,2,4.1,1,0,0,1,1.0,0.0,2.0,4.1,1,754,0.0,0,0,0.0,0,1.0,4.1,4.1,0.0,2,1,0,0.0,0,1.0,4.1,0,0
121,2,1,0,1,0,0,0,1,0,2,0,0.0,1.0,0,0,0,1,0,2,6.6,1,0,3,0,0.0,0.7,2.411764705882353,4.911764705882353,8,769,7.0,7,7,0.0,0,1.75,4.55,6.6,4.1,2,1,0,0.0,0,0.0,0.0,0,0
122,1,1,0,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,1.8,1,0,0,0,0.0,1.0,3.0,1.8,1,521,0.0,0,0,0.0,0,1.0,1.8,1.8,0.0,10,4,1,1.0,0,0.0,0.0,0,0
123,3,0,0,2,1,0,0,0,0,1,2,0.0,0.3333333333333333,1,1,0,0,0,1,30.9,0,0,2,0,0.0,0.0,1.5454545454545452,21.777272727272727,26,571,12.5,10,15,2.5,-5,0.8076923076923077,18.8,30.9,26.7,8,3,0,0.0,0,0.0,0.0,0,0
124,2,0,0,0,1,1,0,0,0,1,1,0.0,0.5,0,0,0,1,0,1,3.3,0,0,1,0,0.0,0.0,1.0,11.700000000000001,9,673,8.0,8,8,0.0,0,1.5555555555555554,13.5,23.7,-20.4,5,2,0,0.0,0,0.0,0.0,0,0
125,2,2,0,0,0,0,0,2,1,0,1,0.5,0.0,1,1,0,0,0,3,28.2,0,1,3,0,0.7,1.7,3.0,33.6764705882353,9,530,8.0,8,8,0.0,0,1.5555555555555554,34.85,41.5,-13.3,10,4,1,0.5,2,1.0,17.425,1,0
126,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,37.6,1,0,0,0,0.0,0.0,1.0,37.6,1,733,0.0,0,0,0.0,0,1.0,37.6,37.6,0.0,3,1,0,0.0,0,0.0,0.0,0,0
127,9,1,6,2,0,0,0,7,8,1,0,0.8888888888888888,0.1111111111111111,6,1,1,0,1,2,41.5,0,1,3,4,2.85,1.7500000000000002,2.573770491803278,45.61311475409834,35,686,4.25,1,11,3.344772040064913,8,1.8,39.144444444444446,65.2,-23.700000000000003,5,2,0,0.0,56,8.0,34.79506172839506,1,0
128,1,1,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,43.8,1,0,0,0,0.0,1.0,3.0,43.8,1,612,0.0,0,0,0.0,0,1.0,43.8,43.8,0.0,7,3,0,0.0,0,0.0,0.0,0,0
129,1,1,0,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,1.5,1,0,0,0,0.0,1.0,3.0,1.5,1,577,0.0,0,0,0.0,0,1.0,1.5,1.5,0.0,8,3,0,0.0,0,0.0,0.0,0,0
130,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,6.0,1,0,0,0,0.0,0.0,2.0,6.0,1,769,0.0,0,0,0.0,0,1.0,6.0,6.0,0.0,2,1,0,0.0,0,0.0,0.0,0,0
131,2,0,1,0,1,0,0,1,2,0,0,1.0,0.0,0,0,0,0,1,1,5.5,0,1,3,2,1.7,0.7,1.8235294117647056,4.841176470588236,7,683,6.0,6,6,0.0,0,2.0,4.7,5.5,1.6,5,2,0,0.0,2,2.0,4.7,0,0
132,4,1,0,1,1,1,0,1,0,4,0,0.0,1.0,0,0,0,1,0,3,2.3,1,0,1,0,0.0,1.0,2.0,5.284000000000001,26,534,8.333333333333334,1,14,5.436502143433364,13,1.0769230769230769,5.65,8.5,-2.4000000000000004,9,3,0,0.0,0,0.0,0.0,0,0
133,3,0,0,1,0,2,0,0,0,2,1,0.0,0.6666666666666666,1,1,0,1,0,2,2.2,0,0,1,0,0.0,0.0,1.4545454545454546,9.477272727272725,28,679,13.5,11,16,2.5,-5,0.75,10.166666666666666,22.5,-3.5999999999999996,5,2,0,0.0,0,0.0,0.0,0,0
134,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,9.2,1,0,0,0,0.0,0.0,1.0,9.2,1,715,0.0,0,0,0.0,0,1.0,9.2,9.2,0.0,4,2,0,0.0,0,0.0,0.0,0,0
135,2,1,0,1,0,0,0,1,0,2,0,0.0,1.0,0,0,0,1,0,3,10.9,1,0,2,0,0.0,1.0,2.588235294117647,9.58235294117647,11,652,10.0,10,10,0.0,0,1.2727272727272727,9.3,10.9,3.2,6,2,0,0.0,0,0.0,0.0,0,0
136,1,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,5.6,1,0,0,0,0.0,0.0,1.0,5.6,1,638,0.0,0,0,0.0,0,1.0,5.6,5.6,0.0,6,2,0,0.0,0,0.0,0.0,1,1
137,2,2,0,0,0,0,0,2,0,1,1,0.0,0.5,1,1,0,1,0,3,3.0,0,0,3,0,0.0,1.7,3.0,13.747058823529413,9,580,8.0,8,8,0.0,0,1.5555555555555554,16.05,29.1,-26.1,8,3,0,0.0,0,0.0,0.0,0,0
138,1,0,1,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,0,0,3,17.9,1,0,0,0,0.0,1.0,3.0,17.9,1,696,0.0,0,0,0.0,0,1.0,17.9,17.9,0.0,4,2,0,0.0,0,0.0,0.0,0,0
139,2,0,1,1,0,0,0,1,0,1,1,0.0,0.5,0,0,0,1,0,3,6.2,0,0,2,0,0.0,1.0,2.588235294117647,14.188235294117646,12,777,11.0,11,11,0.0,0,1.1666666666666667,15.9,25.6,-19.400000000000002,1,1,0,0.0,0,0.0,0.0,0,0
140,3,0,1,0,2,0,0,1,0,3,0,0.0,1.0,1,1,0,1,0,1,7.9,1,0,1,0,0.0,0.5,1.4545454545454546,8.58181818181818,17,664,8.0,7,9,1.0,2,1.2352941176470589,8.433333333333332,11.4,1.9000000000000004,5,2,0,0.0,0,0.0,0.0,0,0
141,1,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,0,0,2,15.3,1,0,0,0,0.0,0.0,2.0,15.3,1,741,0.0,0,0,0.0,0,1.0,15.3,15.3,0.0,3,1,0,0.0,0,0.0,0.0,0,0
142,3,0,0,0,3,0,0,0,0,1,2,0.0,0.3333333333333333,2,1,0,0,0,1,32.3,0,0,1,0,0.0,0.0,1.0,19.299999999999997,22,606,10.5,9,12,1.5,3,0.9545454545454546,15.699999999999998,32.3,31.299999999999997,7,3,0,0.0,0,0.0,0.0,0,0
143,2,1,0,1,0,0,0,1,2,0,0,1.0,0.0,0,0,0,0,1,3,61.0,0,1,2,2,1.7,1.0,2.588235294117647,57.41764705882352,9,700,8.0,8,8,0.0,0,1.5555555555555554,56.65,61.0,8.700000000000003,4,2,0,0.0,2,2.0,56.65,1,0
144,2,0,1,1,0,0,0,1,0,1,1,0.0,0.5,0,0,0,1,0,2,3.0,0,0,3,0,0.0,0.7,2.411764705882353,14.941176470588236,6,629,5.0,5,5,0.0,0,2.0,17.5,32.0,-29.0,6,2,0,0.0,0,0.0,0.0,0,0
145,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,5.9,1,0,0,0,0.0,0.0,2.0,5.9,1,597,0.0,0,0,0.0,0,1.0,5.9,5.9,0.0,7,3,0,0.0,0,0.0,0.0,0,0
146,4,0,1,2,0,0,1,1,0,3,1,0.0,0.75,1,1,0,0,0,2,35.2,1,0,2,0,0.0,0.5,2.2,17.536,36,670,11.666666666666666,10,13,1.247219128924647,-2,0.7777777777777777,13.05,35.2,29.400000000000002,5,2,0,0.0,0,0.0,0.0,0,0
147,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,8.1,1,0,0,0,0.0,0.0,2.0,8.1,1,719,0.0,0,0,0.0,0,1.0,8.1,8.1,0.0,3,1,0,0.0,0,0.0,0.0,0,0
148,1,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,3.8,1,0,0,0,0.0,0.0,1.0,3.8,1,718,0.0,0,0,0.0,0,1.0,3.8,3.8,0.0,3,1,0,0.0,0,0.0,0.0,0,0
149,1,0,1,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,7.4,1,0,0,0,0.0,1.0,3.0,7.4,1,776,0.0,0,0,0.0,0,1.0,7.4,7.4,0.0,1,1,0,0.0,0,0.0,0.0,0,0
150,1,1,0,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,8.6,1,0,0,0,0.0,1.0,3.0,8.6,1,746,0.0,0,0,0.0,0,1.0,8.6,8.6,0.0,3,1,0,0.0,0,0.0,0.0,1,1
151,2,1,0,0,1,0,0,1,1,1,0,0.5,0.5,0,0,0,0,1,1,48.2,1,0,3,1,1.0,0.7,1.8235294117647056,29.588235294117652,4,641,3.0,3,3,0.0,0,2.0,25.6,48.2,45.2,6,2,0,0.0,1,1.0,12.8,0,0
152,5,3,1,0,0,1,0,4,1,4,0,0.2,0.8,2,1,0,1,0,3,2.5,0,1,3,0,0.7,2.4000000000000004,2.7777777777777777,6.137037037037037,47,537,11.5,7,14,2.8722813232690143,-3,0.7446808510638298,6.519999999999999,11.2,-3.5,9,3,0,0.0,4,1.0,1.3039999999999998,0,0
153,3,1,0,2,0,0,0,1,0,3,0,0.0,1.0,1,1,0,1,0,3,4.6,1,0,2,0,0.0,1.0,2.4545454545454546,6.85,21,738,10.0,5,15,5.0,10,1.0,7.233333333333334,9.6,-2.9000000000000004,3,1,0,0.0,0,0.0,0.0,0,0
154,3,0,0,2,1,0,0,0,1,2,0,0.3333333333333333,0.6666666666666666,1,1,0,1,0,1,2.6,0,1,2,0,0.7,0.0,1.5454545454545452,24.181818181818176,22,703,10.5,9,12,1.5,3,0.9545454545454546,25.53333333333333,68.0,-3.4,4,2,0,0.0,0,1.0,8.51111111111111,0,0
155,2,0,0,1,0,0,1,0,0,2,0,0.0,1.0,0,0,0,1,0,2,5.8,1,0,2,0,0.0,0.0,2.0,6.170588235294117,4,772,3.0,3,3,0.0,0,2.0,6.25,6.7,-0.9000000000000004,2,1,0,0.0,0,0.0,0.0,0,0
156,1,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,6.0,1,0,0,0,0.0,0.0,1.0,6.0,1,511,0.0,0,0,0.0,0,1.0,6.0,6.0,0.0,10,4,1,1.0,0,0.0,0.0,0,0
157,22,3,1,8,7,2,1,4,4,13,5,0.18181818181818182,0.5909090909090909,16,1,1,0,1,1,60.3,1,0,1,1,1.2500000000000002,0.25,1.3918918918918923,23.91081081081083,186,462,8.80952380952381,1,17,4.283067966051211,-2,0.8279569892473118,12.418181818181818,60.3,49.599999999999994,12,4,1,0.36363636363636365,16,4.0,2.2578512396694217,0,0
158,4,2,2,0,0,0,0,4,3,1,0,0.75,0.25,2,1,0,0,1,3,46.8,0,1,3,3,2.2,2.5,3.0,41.19199999999999,34,706,11.0,2,21,7.788880963698615,19,0.823529411764706,36.5,56.7,42.0,4,2,0,0.0,12,3.0,27.375,1,0
159,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,6.0,1,0,0,0,0.0,0.0,1.0,6.0,1,685,0.0,0,0,0.0,0,1.0,6.0,6.0,0.0,5,2,0,0.0,0,0.0,0.0,0,0
160,1,0,0,0,1,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,21.3,1,0,0,0,0.0,0.0,1.0,21.3,1,668,0.0,0,0,0.0,0,1.0,21.3,21.3,0.0,5,2,0,0.0,0,0.0,0.0,0,0
161,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,6.0,1,0,0,0,0.0,0.0,2.0,6.0,1,608,0.0,0,0,0.0,0,1.0,6.0,6.0,0.0,7,3,0,0.0,0,0.0,0.0,0,0
162,6,2,1,2,0,0,1,3,6,0,0,1.0,0.0,2,1,0,0,1,2,5.4,0,1,3,6,2.8000000000000003,1.4,2.4999999999999996,29.10714285714286,33,496,6.4,1,18,6.280127387243033,15,1.2727272727272727,31.383333333333336,59.9,3.9000000000000004,11,4,1,1.0,18,6.0,31.383333333333336,1,0
163,2,0,0,0,0,2,0,0,1,1,0,0.5,0.5,1,1,0,1,0,1,12.0,0,1,1,0,0.7,0.0,1.0,10.270588235294118,7,565,6.0,6,6,0.0,0,2.0,9.9,12.0,4.2,8,3,0,0.0,0,1.0,4.95,0,0
164,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,3.9,1,0,0,0,0.0,0.0,1.0,3.9,1,797,0.0,0,0,0.0,0,1.0,3.9,3.9,0.0,1,1,0,0.0,0,0.0,0.0,0,0
165,1,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,9.8,1,0,0,0,0.0,0.0,1.0,9.8,1,618,0.0,0,0,0.0,0,1.0,9.8,9.8,0.0,7,3,0,0.0,0,0.0,0.0,0,0
166,13,4,3,3,2,1,0,7,8,4,1,0.6153846153846154,0.3076923076923077,8,1,1,1,0,3,12.3,0,1,2,0,1.5000000000000002,1.7000000000000004,2.430769230769231,28.35538461538462,42,732,3.4166666666666665,1,15,3.817903729651769,11,2.1666666666666665,31.692307692307693,56.6,-29.2,3,1,0,0.0,56,8.0,19.502958579881657,1,0
167,1,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,2.1,1,0,0,0,0.0,0.0,1.0,2.1,1,632,0.0,0,0,0.0,0,1.0,2.1,2.1,0.0,6,2,0,0.0,0,0.0,0.0,0,0
168,4,0,1,2,1,0,0,1,1,3,0,0.25,0.75,1,1,0,1,0,2,6.0,0,1,3,0,0.7,0.7,2.0799999999999996,20.188,39,726,12.666666666666666,11,15,1.699673171197595,-4,0.717948717948718,19.425,53.9,-4.800000000000001,3,1,0,0.0,1,1.0,4.85625,0,0
169,2,0,1,0,0,0,1,1,1,1,0,0.5,0.5,0,0,0,0,1,3,1.7,1,0,2,1,1.0,1.0,2.588235294117647,4.252941176470588,9,527,8.0,8,8,0.0,0,1.5555555555555554,4.8,7.9,-6.2,10,4,1,0.5,1,1.0,2.4,1,0
170,6,2,2,2,0,0,0,4,5,0,1,0.8333333333333334,0.0,3,1,0,0,1,3,5.6,0,0,3,1,2.1,2.5,2.8928571428571423,22.342857142857138,23,527,4.4,1,7,2.1540659228538015,5,1.8260869565217392,31.45,43.3,-35.5,10,4,1,0.5,20,5.0,26.208333333333332,1,0
171,1,1,0,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,4.1,1,0,0,0,0.0,1.0,3.0,4.1,1,500,0.0,0,0,0.0,0,1.0,4.1,4.1,0.0,11,4,1,1.0,0,0.0,0.0,0,0
172,1,1,0,0,0,0,0,1,1,0,0,1.0,0.0,0,0,0,0,1,3,2.2,1,0,0,1,1.0,1.0,3.0,2.2,1,798,0.0,0,0,0.0,0,1.0,2.2,2.2,0.0,1,1,0,0.0,1,1.0,2.2,0,0
173,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,5.8,1,0,0,0,0.0,0.0,2.0,5.8,1,662,0.0,0,0,0.0,0,1.0,5.8,5.8,0.0,5,2,0,0.0,0,0.0,0.0,0,0
174,2,0,1,0,1,0,0,1,0,2,0,0.0,1.0,0,0,0,1,0,1,7.8,1,0,3,0,0.0,0.7,1.8235294117647056,5.123529411764705,12,502,11.0,11,11,0.0,0,1.1666666666666667,4.55,7.8,6.5,11,4,1,1.0,0,0.0,0.0,0,0
175,1,0,0,0,0,1,0,0,1,0,0,1.0,0.0,0,0,0,0,1,1,6.9,1,0,0,1,1.0,0.0,1.0,6.9,1,768,0.0,0,0,0.0,0,1.0,6.9,6.9,0.0,2,1,0,0.0,0,1.0,6.9,0,0
176,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,4.0,1,0,0,0,0.0,0.0,1.0,4.0,1,759,0.0,0,0,0.0,0,1.0,4.0,4.0,0.0,2,1,0,0.0,0,0.0,0.0,0,0
177,2,2,0,0,0,0,0,2,0,1,1,0.0,0.5,1,1,0,1,0,3,6.1,0,0,3,0,0.0,1.7,3.0,14.294117647058822,11,534,10.0,10,10,0.0,0,1.2727272727272727,16.05,26.0,-19.9,9,3,0,0.0,0,0.0,0.0,1,0
178,1,0,1,0,0,0,0,1,1,0,0,1.0,0.0,0,0,0,0,1,3,1.0,1,0,0,1,1.0,1.0,3.0,1.0,1,598,0.0,0,0,0.0,0,1.0,1.0,1.0,0.0,7,3,0,0.0,1,1.0,1.0,0,0
179,3,1,1,0,0,1,0,2,1,2,0,0.3333333333333333,0.6666666666666666,0,0,0,1,0,1,1.0,0,1,3,0,0.7,1.2,2.0909090909090904,5.5681818181818175,12,603,5.5,5,6,0.5,1,1.75,6.1000000000000005,13.0,-3.3,7,3,0,0.0,2,1.0,2.033333333333333,0,0
180,1,0,0,0,0,1,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,8.9,1,0,0,0,0.0,0.0,1.0,8.9,1,563,0.0,0,0,0.0,0,1.0,8.9,8.9,0.0,9,3,0,0.0,0,0.0,0.0,0,0
181,1,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0,0,0,0,1,2,41.5,1,0,0,1,1.0,0.0,2.0,41.5,1,584,0.0,0,0,0.0,0,1.0,41.5,41.5,0.0,8,3,0,0.0,0,1.0,41.5,0,0
182,1,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,2,4.5,1,0,0,0,0.0,0.0,2.0,4.5,1,698,0.0,0,0,0.0,0,1.0,4.5,4.5,0.0,4,2,0,0.0,0,0.0,0.0,0,0
183,1,0,1,0,0,0,0,1,0,1,0,0.0,1.0,0,0,0,1,0,3,7.2,1,0,0,0,0.0,1.0,3.0,7.2,1,660,0.0,0,0,0.0,0,1.0,7.2,7.2,0.0,5,2,0,0.0,0,0.0,0.0,0,0
184,3,0,1,1,0,1,0,1,0,3,0,0.0,1.0,0,0,0,1,0,2,10.9,1,0,3,0,0.0,0.7,2.0909090909090904,8.34090909090909,8,504,3.5,3,4,0.5,-1,2.625,7.400000000000001,10.9,8.600000000000001,10,4,1,1.0,0,0.0,0.0,0,0
185,2,1,1,0,0,0,0,2,0,2,0,0.0,1.0,0,0,0,1,0,3,8.6,1,0,3,0,0.0,1.7,3.0,9.052941176470588,7,633,6.0,6,6,0.0,0,2.0,9.149999999999999,9.7,-1.0999999999999996,6,2,0,0.0,0,0.0,0.0,0,0
186,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,1.6,1,0,0,0,0.0,0.0,1.0,1.6,1,650,0.0,0,0,0.0,0,1.0,1.6,1.6,0.0,6,2,0,0.0,0,0.0,0.0,0,0
187,2,1,0,1,0,0,0,1,0,1,1,0.0,0.5,0,0,0,0,0,2,25.1,1,0,3,0,0.0,0.7,2.411764705882353,16.16470588235294,13,703,12.0,12,12,0.0,0,1.0769230769230769,14.25,25.1,21.700000000000003,4,2,0,0.0,0,0.0,0.0,0,0
188,2,0,0,1,0,1,0,0,0,2,0,0.0,1.0,0,0,0,1,0,1,4.0,1,0,2,0,0.0,0.0,1.411764705882353,4.823529411764706,4,741,3.0,3,3,0.0,0,2.0,5.0,6.0,-2.0,3,1,0,0.0,0,0.0,0.0,0,0
189,1,0,0,1,0,0,0,0,1,0,0,1.0,0.0,0,0,0,0,1,2,3.8,1,0,0,1,1.0,0.0,2.0,3.8,1,552,0.0,0,0,0.0,0,1.0,3.8,3.8,0.0,9,3,0,0.0,0,1.0,3.8,0,0
190,1,0,0,0,1,0,0,0,0,1,0,0.0,1.0,0,0,0,1,0,1,7.8,1,0,0,0,0.0,0.0,1.0,7.8,1,580,0.0,0,0,0.0,0,1.0,7.8,7.8,0.0,8,3,0,0.0,0,0.0,0.0,0,0
